Method,Parameter,Seed,Trial ID,QD Score,Coverage
flip_labels_asymmetric,0.5,2222,45,13.698903696761647,14.04
flip_labels_asymmetric,0.5,3333,45,9.81151894726984,11.04
flip_labels_asymmetric,0.5,4444,45,20.862322143871673,22.48
flip_labels_asymmetric,0.5,Mean,Mean,15.64601584767117,17.06
flip_labels_asymmetric,0.5,STD,STD,4.231525416743057,4.686192484309624
flip_labels_asymmetric,0.6,1111,46,15.933968873507421,17.88
flip_labels_asymmetric,0.6,2222,46,23.980075304801193,25.12
flip_labels_asymmetric,0.6,3333,46,24.548553862842677,27.56
flip_labels_asymmetric,0.6,4444,46,14.857362799823887,15.4
flip_labels_asymmetric,0.6,Mean,Mean,19.829990210243796,21.490000000000002
flip_labels_asymmetric,0.6,STD,STD,4.455167080336586,5.003548740643984
flip_labels_asymmetric,0.7,1111,47,11.864173888748322,12.32
flip_labels_asymmetric,0.7,2222,47,21.568749796863717,22.32
flip_labels_asymmetric,0.7,3333,47,11.638304587019658,12.08
flip_labels_asymmetric,0.7,4444,47,14.569305919299737,16.56
flip_labels_asymmetric,0.7,Mean,Mean,14.91013354798286,15.82
flip_labels_asymmetric,0.7,STD,STD,4.013604016897272,4.154371191889333
flip_labels_asymmetric,0.8,1111,48,10.794999045003411,12.6
flip_labels_asymmetric,0.8,2222,48,18.790125936593487,20.2
flip_labels_asymmetric,0.8,3333,48,5.077649350488585,5.32
flip_labels_asymmetric,0.8,4444,48,9.0186924230328,9.4
flip_labels_asymmetric,0.8,Mean,Mean,10.92036668877957,11.879999999999999
flip_labels_asymmetric,0.8,STD,STD,4.992557925873977,5.4526323917902255
flip_labels_asymmetric,0.9,1111,49,11.442536224349487,12.2
flip_labels_asymmetric,0.9,2222,49,15.846959243655395,17.24
flip_labels_asymmetric,0.9,3333,49,14.189262302287084,16.4
flip_labels_asymmetric,0.9,4444,49,15.051433492043417,15.88
flip_labels_asymmetric,0.9,Mean,Mean,14.132547815583845,15.43
flip_labels_asymmetric,0.9,STD,STD,1.6600403854335977,1.9269405802982091
flip_labels_asymmetric,0.05,1111,40,56.33069389898124,60.32
flip_labels_asymmetric,0.05,2222,40,57.02080653951346,59.32
flip_labels_asymmetric,0.05,3333,40,56.263934483139906,59.68
flip_labels_asymmetric,0.05,4444,40,36.14628288281115,37.64
flip_labels_asymmetric,0.05,5555,40,57.54152910582062,60.72
flip_labels_asymmetric,0.05,6666,40,55.56791483016377,57.92
flip_labels_asymmetric,0.05,7777,40,53.15883681239083,55.64
flip_labels_asymmetric,0.05,8888,40,56.34269747557423,59.36
flip_labels_asymmetric,0.05,9999,40,56.45153959271037,59.84
flip_labels_asymmetric,0.05,42,40,57.449316649891905,61.32
flip_labels_asymmetric,0.05,Mean,Mean,54.22735522709976,57.176
flip_labels_asymmetric,0.05,STD,STD,6.140240389998528,6.685200370968698
flip_labels_asymmetric,0.1,1111,41,55.216837498072024,59.16
flip_labels_asymmetric,0.1,2222,41,55.566177255383984,58.04
flip_labels_asymmetric,0.1,3333,41,55.147523782555034,58.44
flip_labels_asymmetric,0.1,4444,41,50.07683080961866,52.28
flip_labels_asymmetric,0.1,5555,41,54.20089739628479,57.24
flip_labels_asymmetric,0.1,6666,41,56.39505255986715,59.6
flip_labels_asymmetric,0.1,7777,41,53.592024748362924,56.92
flip_labels_asymmetric,0.1,8888,41,55.50349163095318,58.72
flip_labels_asymmetric,0.1,9999,41,53.87390784939487,56.76
flip_labels_asymmetric,0.1,42,41,52.23221999720563,56.56
flip_labels_asymmetric,0.1,Mean,Mean,54.18049635276983,57.372
flip_labels_asymmetric,0.1,STD,STD,1.7793368279679271,1.9684755522992905
flip_labels_asymmetric,0.2,1111,42,54.736880444134364,58.12
flip_labels_asymmetric,0.2,2222,42,53.981062984381396,56.72
flip_labels_asymmetric,0.2,3333,42,54.36571747171957,57.96
flip_labels_asymmetric,0.2,4444,42,25.322466557590573,27.96
flip_labels_asymmetric,0.2,5555,42,53.73406107097464,56.4
flip_labels_asymmetric,0.2,6666,42,53.80667716761987,56.32
flip_labels_asymmetric,0.2,7777,42,50.06120048713678,52.48
flip_labels_asymmetric,0.2,8888,42,53.045909934699125,55.4
flip_labels_asymmetric,0.2,9999,42,22.509957506686707,23.32
flip_labels_asymmetric,0.2,42,42,54.07324835955008,58.12
flip_labels_asymmetric,0.2,Mean,Mean,47.56371819844931,50.28
flip_labels_asymmetric,0.2,STD,STD,11.903703032917933,12.463553265421542
flip_labels_asymmetric,0.3,1111,43,52.79571028739267,56.0
flip_labels_asymmetric,0.3,2222,43,51.46444862336733,53.92
flip_labels_asymmetric,0.3,3333,43,52.12954742819262,54.72
flip_labels_asymmetric,0.3,4444,43,36.92835102160247,38.6
flip_labels_asymmetric,0.3,5555,43,48.31938904306068,51.4
flip_labels_asymmetric,0.3,6666,43,49.937596449396565,52.0
flip_labels_asymmetric,0.3,7777,43,43.50988291038075,45.4
flip_labels_asymmetric,0.3,8888,43,53.32928644167351,56.04
flip_labels_asymmetric,0.3,9999,43,44.90018980074591,47.04
flip_labels_asymmetric,0.05,1111,40,56.33069389898124,60.32
flip_labels_asymmetric,0.05,2222,40,57.02080653951346,59.32
flip_labels_asymmetric,0.05,3333,40,56.263934483139906,59.68
flip_labels_asymmetric,0.05,4444,40,36.14628288281115,37.64
flip_labels_asymmetric,0.05,5555,40,57.54152910582062,60.72
flip_labels_asymmetric,0.05,6666,40,55.56791483016377,57.92
flip_labels_asymmetric,0.05,7777,40,53.15883681239083,55.64
flip_labels_asymmetric,0.05,8888,40,56.34269747557423,59.36
flip_labels_asymmetric,0.05,9999,40,56.45153959271037,59.84
flip_labels_asymmetric,0.05,42,40,57.449316649891905,61.32
flip_labels_asymmetric,0.05,Mean,Mean,54.22735522709976,57.176
flip_labels_asymmetric,0.05,STD,STD,6.140240389998528,6.685200370968698
flip_labels_asymmetric,0.1,1111,41,55.216837498072024,59.16
flip_labels_asymmetric,0.1,2222,41,55.566177255383984,58.04
flip_labels_asymmetric,0.1,3333,41,55.147523782555034,58.44
flip_labels_asymmetric,0.1,4444,41,50.07683080961866,52.28
flip_labels_asymmetric,0.1,5555,41,54.20089739628479,57.24
flip_labels_asymmetric,0.1,6666,41,56.39505255986715,59.6
flip_labels_asymmetric,0.1,7777,41,53.592024748362924,56.92
flip_labels_asymmetric,0.1,8888,41,55.50349163095318,58.72
flip_labels_asymmetric,0.1,9999,41,53.87390784939487,56.76
flip_labels_asymmetric,0.1,42,41,52.23221999720563,56.56
flip_labels_asymmetric,0.1,Mean,Mean,54.18049635276983,57.372
flip_labels_asymmetric,0.1,STD,STD,1.7793368279679271,1.9684755522992905
flip_labels_asymmetric,0.2,1111,42,54.736880444134364,58.12
flip_labels_asymmetric,0.2,2222,42,53.981062984381396,56.72
flip_labels_asymmetric,0.2,3333,42,54.36571747171957,57.96
flip_labels_asymmetric,0.2,4444,42,25.322466557590573,27.96
flip_labels_asymmetric,0.2,5555,42,53.73406107097464,56.4
flip_labels_asymmetric,0.2,6666,42,53.80667716761987,56.32
flip_labels_asymmetric,0.2,7777,42,50.06120048713678,52.48
flip_labels_asymmetric,0.2,8888,42,53.045909934699125,55.4
flip_labels_asymmetric,0.2,9999,42,22.509957506686707,23.32
flip_labels_asymmetric,0.2,42,42,54.07324835955008,58.12
flip_labels_asymmetric,0.2,Mean,Mean,47.56371819844931,50.28
flip_labels_asymmetric,0.2,STD,STD,11.903703032917933,12.463553265421542
flip_labels_asymmetric,0.3,1111,43,52.79571028739267,56.0
flip_labels_asymmetric,0.3,2222,43,51.46444862336733,53.92
flip_labels_asymmetric,0.3,3333,43,52.12954742819262,54.72
flip_labels_asymmetric,0.3,4444,43,36.92835102160247,38.6
flip_labels_asymmetric,0.3,5555,43,48.31938904306068,51.4
flip_labels_asymmetric,0.3,6666,43,49.937596449396565,52.0
flip_labels_asymmetric,0.3,7777,43,43.50988291038075,45.4
flip_labels_asymmetric,0.3,8888,43,53.32928644167351,56.04
flip_labels_asymmetric,0.3,9999,43,44.90018980074591,47.04
flip_labels_asymmetric,0.3,42,43,31.0002358832573,34.04
flip_labels_asymmetric,0.3,Mean,Mean,46.43146378890698,48.91600000000001
flip_labels_asymmetric,0.3,STD,STD,7.078504744264345,7.203742360745559
flip_labels_asymmetric,0.4,1111,44,13.950538355691611,17.6
flip_labels_asymmetric,0.4,2222,44,24.567427829761193,25.68
flip_labels_asymmetric,0.4,3333,44,44.02819661914681,45.8
flip_labels_asymmetric,0.4,4444,44,20.844406020862536,21.96
flip_labels_asymmetric,0.4,5555,44,19.434851141983426,20.56
flip_labels_asymmetric,0.4,6666,44,15.29079668514765,16.84
flip_labels_asymmetric,0.4,7777,44,32.1292262368412,34.44
flip_labels_asymmetric,0.4,8888,44,23.877789325914716,24.84
flip_labels_asymmetric,0.4,9999,44,41.801653449578055,43.32
flip_labels_asymmetric,0.4,42,44,3.9516918484387387,5.36
flip_labels_asymmetric,0.4,Mean,Mean,23.987657751336595,25.639999999999997
flip_labels_asymmetric,0.4,STD,STD,11.806871516030355,11.788971117107717
flip_labels_asymmetric,0.5,1111,45,18.211318602781525,20.68
flip_labels_asymmetric,0.5,2222,45,13.698903696761647,14.04
flip_labels_asymmetric,0.5,3333,45,9.81151894726984,11.04
flip_labels_asymmetric,0.5,4444,45,20.862322143871673,22.48
flip_labels_asymmetric,0.5,5555,45,13.395988766485406,14.48
flip_labels_asymmetric,0.5,6666,45,14.339820722701049,15.36
flip_labels_asymmetric,0.5,7777,45,8.982403587259123,9.48
flip_labels_asymmetric,0.5,8888,45,18.820848017252946,21.08
flip_labels_asymmetric,0.5,9999,45,19.41642349403709,21.32
flip_labels_asymmetric,0.5,42,45,3.8340480791885065,3.88
flip_labels_asymmetric,0.5,Mean,Mean,14.137359605760878,15.383999999999997
flip_labels_asymmetric,0.5,STD,STD,5.136666277497102,5.785974766623165
flip_labels_asymmetric,0.6,1111,46,15.933968873507421,17.88
flip_labels_asymmetric,0.6,2222,46,23.980075304801193,25.12
flip_labels_asymmetric,0.6,3333,46,24.548553862842677,27.56
flip_labels_asymmetric,0.6,4444,46,14.857362799823887,15.4
flip_labels_asymmetric,0.6,5555,46,10.694334941821602,12.6
flip_labels_asymmetric,0.6,6666,46,8.799182434834325,9.04
flip_labels_asymmetric,0.6,7777,46,10.930760355698865,11.88
flip_labels_asymmetric,0.6,8888,46,16.383131004654178,18.84
flip_labels_asymmetric,0.6,9999,46,13.522685448057507,14.0
flip_labels_asymmetric,0.6,42,46,3.8302090883798425,4.0
flip_labels_asymmetric,0.6,Mean,Mean,14.348026411442149,15.632
flip_labels_asymmetric,0.6,STD,STD,6.089876197431763,6.725992566157058
flip_labels_asymmetric,0.7,1111,47,11.864173888748322,12.32
flip_labels_asymmetric,0.7,2222,47,21.568749796863717,22.32
flip_labels_asymmetric,0.7,3333,47,11.638304587019658,12.08
flip_labels_asymmetric,0.7,4444,47,14.569305919299737,16.56
flip_labels_asymmetric,0.7,5555,47,16.029711774672347,16.92
flip_labels_asymmetric,0.7,6666,47,4.761930293912162,6.2
flip_labels_asymmetric,0.7,7777,47,10.32185403184812,10.92
flip_labels_asymmetric,0.7,8888,47,6.9521060565234,8.04
flip_labels_asymmetric,0.7,9999,47,15.309309698198275,15.84
flip_labels_asymmetric,0.7,42,47,7.432761760259053,7.68
flip_labels_asymmetric,0.7,Mean,Mean,12.04482078073448,12.888
flip_labels_asymmetric,0.7,STD,STD,4.764748911449722,4.770972227963605
flip_labels_asymmetric,0.8,1111,48,10.794999045003411,12.6
flip_labels_asymmetric,0.8,2222,48,18.790125936593487,20.2
flip_labels_asymmetric,0.8,3333,48,5.077649350488585,5.32
flip_labels_asymmetric,0.8,4444,48,9.0186924230328,9.4
flip_labels_asymmetric,0.8,5555,48,12.361137885329207,14.32
flip_labels_asymmetric,0.8,6666,48,7.251142819402668,7.48
flip_labels_asymmetric,0.8,7777,48,6.633131947090197,6.84
flip_labels_asymmetric,0.8,8888,48,18.804233835999966,20.12
flip_labels_asymmetric,0.8,9999,48,6.440567527267118,14.36
flip_labels_asymmetric,0.8,42,48,9.292340309756339,9.72
flip_labels_asymmetric,0.8,Mean,Mean,10.446402107996379,12.036
flip_labels_asymmetric,0.8,STD,STD,4.650268305404789,4.981066552456411
flip_labels_asymmetric,0.9,1111,49,11.442536224349487,12.2
flip_labels_asymmetric,0.9,2222,49,15.846959243655395,17.24
flip_labels_asymmetric,0.9,3333,49,14.189262302287084,16.4
flip_labels_asymmetric,0.9,4444,49,15.051433492043417,15.88
flip_labels_asymmetric,0.9,5555,49,21.467302327676325,24.28
flip_labels_asymmetric,0.9,6666,49,16.56405415981506,17.64
flip_labels_asymmetric,0.9,7777,49,18.276328638136807,19.2
flip_labels_asymmetric,0.9,8888,49,15.680492472176624,16.44
flip_labels_asymmetric,0.9,9999,49,13.667047419569235,15.56
flip_labels_asymmetric,0.9,42,49,14.029348533002624,15.16
flip_labels_asymmetric,0.9,Mean,Mean,15.621476481271205,17.0
flip_labels_asymmetric,0.9,STD,STD,2.614557139183827,2.9788051295779656
